,tweet,retweets
15068,#BurgerQuiz #TPMP #Quotidien,4
9274,Brigitte Macron saccage les salons de l’Elysée aux frais du contribuable  #bfmtv #cnews #argentpublic #GiletsJaunes,4
15067,#Coluche #Darmanin #hadopi,4
662,"C’est. Un. #Sketch. Ils sont allés le dénicher l’cliché du bof français ! On entend à travers ces images : « Allez bande de ploucs, vous voyez bien qu’c’est normal le rapatriement de traîtres et de guerriers étrangers, l’un des vôtre le dit. ». #GiletsJaunes ",4
4641,"Près de #Commercy, l’ #assemblée des #GiletsJaunes refonde la #démocratie",4
9366,Tout ça est illégal !,4
6614,"point #GiletsJaunes : avant je touchais la prime d’activité (quand j’étais en intérim et en CDI), je pensais la toucher également pour mes 4 mois travaillés. ET BIEN NON j’apprends à l’instant (comme quoi je suis vachement l’actu), que c’est désormais selon foyer",4
15070,#coluche avait senti la merde ya longtemps déjà ,4
5995,#GreveGenerale5fevrier ,4
6841,"@webjournaux @CNEWS Regarde celle-là, David Rockefeller qui nous explique que nous sommes trop nombreux sur  Terre..",4
6833,Il suffit que les chaines est un traitement parodique des #GiletsJaunes &amp; de nouveau dithyrambique de #Macron pour qu'il récupère en 1 mois les 10 points perdus depuis octobre ,4
6832,"📺On parle beaucoup des réseaux sociaux, mais la TV reste LE principal outil de manipulation des masses!",4
5871,"@tcabarrus Plus s'approche le 14 fevrier 2019 ... et plus les «leaders» supposé(e)s simples porte-paroles (ce fût longues discussions entre eux pour tenter de s'écarter du mot de «chef») #GiletsJaunes s'éloignent du cercle «Drouet» - fascinant, non ? ",4
6894,"Et pendant que les sondages montrent que #Macron ↗ , ceux sur #JLM ↘ ",4
6895,"Finalement à qui profite le mouvement #GiletsJaunes ?À celui qui attise sur Twitter ,ou celui qui débat au milieu de toutes sortes de Français ?😇😂 ",4
6962,".@fhollande se paye aussi l’inventaire du #PS « légitime mais 18 mois après la défaite et en pleine crise des #giletsjaunes, curieux » ",4
6973,#sante #urgence #giletsjaunes 👇🏻 ,4
5848,"À grand renfort de shows médiatiques, Emmanuel #Macron transforme le #GrandDebatNational en campagne présidentielle de rattrapage. Avec cette particularité : il est le seul candidat ! #QAG de @plaurent_pcf et réponse totalement hors-sujet de @EmmWargon. #Giletsjaunes ",4
6302,"En soutenant sans réserve les ""gilets jaunes"" les plus radicaux comme Eric #Drouet, le leader de #LFI a pris le risque de brouiller son image de républicain",4
6022,"J'ai toujours prêché pour le droit à l'erreur, je ne vais pas changer. Mais, rendre responsables les autres de ses choix est 1 mal récurrent dans ce pays. Jérôme Rodriguez ne fait pas exception. Quand t'as merdé. Tu assumes et tu en tires les bonnes conclusions #GiletsJaunes ",4
5994,6) Faire la victime. ,4
6014,"Selon Malik Salemkour @LDH_Fr, la loi anti-casseurs et la tentative de perquisition chez Mediapart témoignent d’un virage autoritaire du gouvernement : « Brider le peuple, c’est le pousser vers une colère qui ne serait plus maîtrisable »  #giletsjaunes ",4
6007,Débat citoyen – 10 février à 14h – Cazères  #GiletsJaunes @GJ #Toulouse #cazeres,4
5826,"Il n'y a rien a débattre avec des #Lucifériens, ils veulent juste gagner du temps (#FrancMaçonnerie) #NWO #JudéoMaçonnique #Banksters Une seule solution pour sauver la #France #Islande bis 😉 Le pouvoir au #Peuple pour le Peuple par le Peuple #GiletsJaunes",4
6882,"Avec @CageJulia (@sciencespo), Olivier Christin (@UniNeuchatel), Magali Della Sudda (@CNRS) ",4
6881,Prochain débat #3 le 7/02: Une crise de la #democratie,4
6880,🎧 (Ré)écoutez les #podcasts des 2 premières conférences disponibles sur ,4
6879,#GiletsJaunes. Regards sur une crise,4
6874,"@BFMTV c'est grâce aux #GiletsJaunes, aux #insoumis et à @LCI   , les français se rendent de + en + compte que ces 3 là ne sont que  des  beaufs qui passent leur temps à ronger leur frein, mais sans  intérêts  pour la nation ! Bien au contraire !",4
2041,"@joe_le_zef Eh oui les Français soutiennent encore les #GiletsJaunes : la preuve, les journalistes désespérés ont arrêté les sondages sur eux !!! 😂😂😂",4
8161,A quand un grand debat sur les plantages xbox live? @XboxFR #GiletsJaunes ,4
4663,"Si vis pacem, para bellum",4
7958,"[Thread] En partenariat avec @Visibrain, l’équipe Études de La Netscouade a analysé l’activité de plus de 30 000 pages Facebook autour des #GiletsJaunes depuis le début du mouvement. 🔎📈",4
4790,#AffaireBenallaMacron #PerquisitionMediapart,4
9655,#Strasbourg ,4
9683,Commençons par bien le nommer : Lanceur de Balles Dangereuses.,4
9684,#femmesgiletsjaunes #GiletsJaunes #GiletsJaunes94 #ActeXIII #Acte13 #AmnistiePourLesGJ #ISF #RIC #GiletsJaunes75 #GiletsJaunes77 #GiletsJaunes78 #GiletsJaunes91 #GiletsJaunes92 #GiletsJaunes93 #GiletsJaunes95 ,4
9690,"@BAZILLEELISSAL2 @Ch_PONSARD @Europe1 Désolé, on voit bien que la police est présente mais que peut elle faire  (sans bavure) devant un bataillon de #GiletsJaunes irresponsables et hargneux (à moins de faire une descente à la mitraillette) ?",4
18236,"Appel à manifester des syndicats enseignants CGT, Sud Éducation, et FSU, pour la justice sociale et la justice fiscale aux côtés des #Giletsjaunes !",4
4486,#GiletsJaunes 💪💪💪✊ ,4
9408,"Un nouveau cas (380) en images des violences envers les #GiletsJaunes celui de Christophe. Christophe, tir tendu #LBD40, visage atteint. Usage inapproprié de l'arme. #CastanerDemission #NunezDemission #Dissolution #MacronDemission",4
4920,#GiletsJaunes #Macron 📣📣 vous roule dans la farine ,4
4791,La #Loi de #Moralisation,4
4794,OUF @RichardFerrand est le Garant de la PROBITÉ de ce @gouvernementFR 🤣,4
4792,Mensonges à @AssembleeNat par @NBelloubet hier,4
4821,@Mediapart @GG_RMC @Qofficiel ,4
4819,#FakeNews diffusées par @LaREM_AN sur les #GiletsJaunes,4
9633,#greve5fevrier ,4
4484,Des mois de violences policières et de répression provoquées par le Régime de Nicolás Mad... par @EmmanuelMacron en #France #GreveGenerale5fevrier #GreveGenerale #DirectAN ,4
9653,tremens ‼️,4
9652,Arrêtons les delirium ,4
4485,🔴#PARIS #FDO,4
16402,"Si ""la question de l’accès à la culture est absente des revendications #GilestJaunes"", c'est que ces mêmes #giletsjaunes sont tellement incultes - pas comme moi, bien entendu - qu'ils ne peuvent même pas s'occuper de culture"". ",4
9219,"Dites, qd est-ce qu'ils partent ? ",4
9218,"Allez la novlangue de @BGriveaux ressort : ""Créons des monopoles pour améliorer la concurrence""... ",4
9185, @,4
9184,"#giletsjaunes traités comme des criminels par @gouvernementFR et la #justice avec les séquelles qui leur sont infligées.. ils en parlent.. avocat, policier, #GiletJaune",4
20960,@EmmanuelMacron,4
9532,@GG_RMC ,4
9368,Eux volent l'Etat de Palestine et séquestrent un peuple entier !  ,4
8359,Vote 🗳 et retweet 🔁 ,4
15020,"#Macron refuse de débattre face à des #GiletsJaunes et se terre dans des gymnases avec les élus, mais il n’hésite pas à envoyer la fille de sa femme débattre face aux manifestants.",4
8338,Mais pas pour tout le monde❗️ ,4
8874,Merci pour eux ,4
8873,"Rediffusion car ils reprennent leur périple pour #Paris demain, n'hésiter pas à les suivre ou à leur proposer de l'hébergement ce sont des supers mecs #GiletsJaunes qui défendent les personnes en situation de #Handicap",4
16521,"Traduisons les propos de ce ""journaliste exigeant"" : ",4
12908,"Hé oui, tu n'as pas vu la superbe créativité des #giletsjaunes qui se sont emparés du gilet jaune, qui se sont postés aux Carrefours (quels symboles magnifiques !) par exemple. Hélas, rien d'étonnant : c'est de cette Culture dont tu es dépourvue. ",4
4568,"paroles douces à mes oreilles, la #CGT et les #GiletsJaunes en #PerteDeVitesse....on va enfin pouvoir s'intéresser aux réformes et évolutions de la société. ",4
15189,"Maxime Nicolle (FlyRider), leader #GiletsJaunes, demande aux gens de se préparer pour ""tenir sur la durée"" car ""aujourd'hui l'Etat a peur"" et ""de ne prendre aucun aliment périssable dans son frigo"" et de ""faire tourner"" cette vidéo :  #Complotisme #Nicolle",4
2221,Bonne nouvelle  elle  a ouvert les  yeux  #GiletsJaunes ,4
15573,"🔴12 morts (routes et ronds-points, mais aussi lors de manifestations) 2.000 blessés sur le terrain de manifestants",4
10851,"3e rdv du cycle #GiletsJaunes. Regards sur une crise : ""Une crise de la #democratie"" ce soir à 18h.",4
10852,"Venez assister au débat à l'amphi F. Furet (105 bd Raspail, Paris) ⤵️",4
10853,(cycle organisé en partenariat avec @franceculture et @AOC_media),4
11067,"En avant-première, @Francois_Ruffin &amp; @Gilles_Perret viendront à #Rouen présenter leur documentaire sur les #GiletsJaunes ⬇️ ",4
11066,#Cinéma,4
10781,#CastanerDemission,4
10565,"Reunion du piquet le mercredi à 18h30 : la cabane en cours d'installation, les ateliers proposés, le planning de permanence, ... ",4
10564,"De 16h à 20h du lundi au vendredi, point fixe Place J. Duclos ",4
10988,"Que je sache, la France n’a jamais invité de mafiosos à Paris afin de dénoncer la faillite de l’Italie dans le sud de la péninsule...",4
12680,La France au 24e rang mondial de l'indice de développement humain qu'elle reconnaît elle-même comme le seul indicateur qui vaille... les #GiletsJaunes expriment fondamentalement cette aspiration.  Les #Alphas n'ecoutent rien et les #Betas n'entendent pas @PLudosky ,4
4404,@barnaba_jean  #republique ,4
4403,"Très heureux de travailler avec Jean-François Barnaba, l’un des porte-voix des français en colère. Un homme éclairé, un véritable républicain profondément attaché à la fraternité. #Europeennes2019 ",4
10987,@BFMTV L’Italie n’avait pas à inviter des #GiletsJaunes juste pour gêner Macron.,4
20603,Un sondage diffusé ce 7 février révèle que 64% des Français soutiennent les #Giletsjaunes et 77% d'entre eux pensent que la mobilisation est justifiée. Une adhésion au mouvement qui va croissante. ,4
10566,À bientôt autour du brasero ! ,4
10959,"«M.@NunezLaurent, quelle responsabilité des groupuscules d’extrême-droite dans les actes homophobes, en hausse comme à #SaintEtienne récemment et quelle implication dans les exactions en marge des manifs des #GiletsJaunes comme lors du saccage de l’Arc de Triomphe le 1/12/18 ?» ",4
10589,#grandebatnational ,4
14893,1.000 blessés (le ministère de l'Intérieur ne précise pas la gravité des blessures) dans le domaine de l'application de la loi #GiletsJaunes,4
9732,"La majorité des #giletsjaunes que je connais n'attendent rien de l'état. Ils bossent, veulent moins de taxes, une meilleure gestion de l'argent public, la fin de l'évasion fiscale et une démocratie participative.",4
9731,@Jaguar573 @mistercool63 @CCastaner @Midilibre @Place_Beauvau @gouvernementFR @Prefet34 @PoliceNat34 @Gendarmerie @PoliceNationale @DGPNEricMorvan ...mais tu insultes les gens qui ne sont pas du même avis que toi.,4
4451,"Organiser un référendum le jour où les français doivent voter aux #ÉlectionsEuropéennes, notre Dieu-Président #Macron chercherait il a détourner l’attention des gens de ces élections importantes et dangereuses pour lui ??? Ça ne serait pas surprenant. #TF1 #LCI #giletsjaunes #RN",4
4572,Sur ordre de @CCastaner ?,4
4573,#GiletsJaunes #GiletsJaunes94 #ActeXIII #Acte13 #AmnistiePourLesGJ #ISF #RIC #GiletsJaunes75 #GiletsJaunes77 #GiletsJaunes78 #GiletsJaunes91 #GiletsJaunes92 #GiletsJaunes93 #GiletsJaunes95,4
9519,#CaSentLaFin 😜 ,4
4447,#femmesgiletsjaunes ,4
16366,Rendez-vous samedi 9 février à 13h30 Place des Salins à #ClermontFerrand !,4
16367,#Education ,4
9518,Même les flics ont eu pitié du petit nombre de manifestants #CGT +#GiletsJaunes... et ont grossi les chiffres !,4
8357,🔴 SONDAGE A FAIRE TOURNER 🔴,4
12695,#GiletsJaunes de Montreuil à Croix de Chavaux,4
4921,Prenez quelques instants pour lire ce passage d’un article de Minurne #Européennes2019 🔴🚨🚨attention au piege🚨🔴🔴 ,4
17926,Deux mois de prison ferme pour un gilet jaune qui avait foncé à moto sur des gendarmes à Nîmes  #GiletsJaunes #Nîmes ,4
6531,avant,4
6532,les #GiletsJaunes ,4
6533,tu leur mettais le maire,4
6534,avec les sondages tous les FR,4
6535,mais non c'est fini ,4
6103,Les #GiletsJaunes sont vraiment  des sauvages ! ,4
6292,"⚡ DERNIERE MINUTE - #Politique: Le leader du Mouvement 5 Etoiles et actuel vice-Premier ministre italien Luigi Di Maio a rencontré des représentants des #GiletsJaunes dont Christophe Chalençon et Ingrid Levavasseur. Un nouveau rendez-vous serait déjà prévu à #Rome."" #LuigiDiMaio ",4
14959,"Regardez, les russes manipulent les #GiletsJaunes !! ",4
6104,ohwait (dédicace à @davduf),4
9367,Imaginez !,4
16839,"On arrête la grande messe du Bac. On garde les épreuves, mais on crée plus de contrôle continu",4
16838,#GrandBlaBlaNational de #Macron continue face aux #Jeunes à #ÉtangSurArroux sur #BAC,4
8619,Ma.05.II.19: ,4
8620,MACRON DEMANDE À MADURO D’ORGANISER DES ÉLECTIONS,4
1955,Mince... La gendarmerie dit a déjà affirmé que le port du Gilet Jaune n'était pas une infraction. On est mal chef ! #GiletsJaunes #Lyon ,4
6348,#ActeXII,4
6346,Il va devoir passer le reste de son mandat à se cacher !,4
6345,#Macron est la risée du monde entier avec ses méthodes digne de #Pinochet !,4
6344,"Dans tous les pays , au Canada aussi , on dénonce les #ViolencesPolicieres !",4
14564,Quand les députés lrem rencontrent le peuple #Giletsjaunes  @LauStmartin ,4
6141,"L'attentat de Strasbourg, une manipulation anti-#GiletsJaunes pour 10% des Français : pourquoi les théories du complot séduisent autant  ",4
6220,Il l'a prédite mais elle l'ignore : #Mélenchon et la révolte des  #GiletsJaunes  ! ,4
6203,"et pas de sondages non + sur la liste jaune d'Ingrid Levavasseur, étrange ? 😂",4
6202,@Ratel_Tel Pas impossible en effet 😂,4
6408,"@pittbull_grrr @NataliaEnMarche Au lieu de s'attaquer au doigt qui pointe, regardons la lune.",4
7683,"Prenez 250 000 personnes marchant dans la rue en gueulant, d'habitude c'est 250 000 manifestants et bien par la magie des gilets jaunes, ça devient le PEUPLE tellement magique que ça marche aussi avec 35 000 ",4
7682,"Les #GiletsJaunes vus par Sophia #Aram sur #FranceInter, c'est magique !",4
7680,"⚡️TOULOUSE / Selon la presse locale, les forces de l’ordre 👮🏻‍♂️ ont utilisé des nouvelles grenades lacrymogènes #CM3 qui provoquent « des brûlures au visage, des nausées, des vomissements » durant les manifestations des #GiletsJaunes ",4
17171,Celle là tout spécialement pour les #GiletsJaunes #PoseTaCitation #Coluche ,4
20024,#LaFamille #GiletsJaunes 💛✊,4
8337,La 🇫🇷#France (pour la grande majorité des Français)....C'est le Klondike.....sans 💰💰l'or❗️,4
8651,"Jérôme #Rodrigues martyr des #GiletsJaunes prend du recul après des ""reproches"" ",4
6294,"😂😂 La Une de nos cousins #Québécois de L'actualité "" Comment vieillir riche ? "" Ici, c'est mal barré pour nos #GiletsJaunes avec Emmanuel #Macron... ",4
